site,date,REG,DOY,WY,DOWY,M_DAY,lev_avg,lev_CV,temp_avg,temp_min,temp_max,temp_CV,lev_7_avg,temp_7_avg,temp_7_max,temp_7_min,temp_30_max,temp_30_min,days_no_ppt,obs_strt,missData,totalEM,Q_cfs,Q_CV,Q_min,Q_max,Q_7_cfs,Q_7_CV,len_km,EM_per_km,OVIPOSITION
MFA,2011-06-14,R,165,2011,257,14,2.2677770833333333,3.5141457833189116,13.380833333333333,12.705,14.1975,3.7754567982752816,2.0948354166666667,12.70608630952381,13.380833333333333,11.8078125,13.380833333333333,7.829166666666667,0,NA,NA,NA,3690.0833333333335,7.475709416041978,3158,4129,3231.160714285715,11.13984755485049,0.5,NA,0
MFA,2011-06-15,R,166,2011,258,15,2.369426041666667,4.447460134622909,13.882916666666667,13.3475,14.69,3.4314481680588833,2.1908214285714287,13.002529761904762,13.882916666666667,12.219479166666666,13.882916666666667,7.829166666666667,1,NA,NA,NA,4119.833333333333,8.498578372437105,3590,4730,3502.2142857142867,11.162580129425669,0.5,NA,0
MFA,2011-06-16,R,167,2011,259,16,2.4741083333333336,2.816690015010632,13.760625,13.34,14.1275,1.8909769834400023,2.269881398809524,13.222693452380952,13.882916666666667,12.725416666666666,13.882916666666667,8.482916666666666,2,NA,NA,NA,4337,8.77197845386109,3334,4828,3751.809523809525,9.4823825604651,0.5,NA,0
MFA,2011-06-17,R,168,2011,260,17,2.2676739583333334,3.1291741679189338,13.439583333333333,12.8725,14.175,3.078713616878577,2.286673660714286,13.324717261904762,13.882916666666667,12.787604166666666,13.882916666666667,9.2595833333333335,3,NA,NA,NA,3854.1666666666665,6.832400541358584,3370,4323,3810.7559523809537,8.222855277986625,0.5,NA,0
MFA,2011-06-18,R,169,2011,261,18,2.156184375,4.876396208458225,13.624479166666667,12.9875,14.63,4.22380506777652,2.2756901785714287,13.43796130952381,13.882916666666667,12.787604166666666,13.882916666666667,9.2595833333333335,4,NA,NA,NA,3474.5416666666665,9.328395940901897,2850,3885,3788.1309523809537,8.395112378615512,0.5,NA,0
MFA,2011-06-19,R,170,2011,262,19,2.1336020833333333,2.6935225197534103,13.657916666666667,12.9525,14.6975,4.505634125652258,2.263875148809524,13.562291666666667,13.882916666666667,13.1896875,13.882916666666667,9.2595833333333335,5,NA,NA,NA,3351.75,6.8542048886304645,2989,3729,3755.940476190477,8.149831177827684,0.5,NA,0
MFA,2011-06-20,R,171,2011,263,20,2.196401041666667,4.10188049894277,13.7671875,13.1325,14.5875,3.481894158309792,2.2664532738095238,13.644791666666666,13.882916666666667,13.380833333333333,13.882916666666667,9.2595833333333335,6,NA,NA,NA,3585.7916666666665,8.251651170428104,2945,4508,3773.3095238095243,8.001845540522746,0.5,NA,0
MFA,2011-06-21,R,172,2011,264,21,2.234875,4.4576670321743395,14.18125,13.59,15.0825,3.5948548637191675,2.2617529761904764,13.759136904761904,14.18125,13.439583333333333,14.18125,9.2595833333333335,7,NA,NA,NA,3611.5833333333335,9.884022915737091,3193,4682,3762.095238095239,8.345890326193476,0.5,NA,0
MFA,2011-06-22,R,173,2011,265,22,2.3371,11.910113335913715,14.528229166666666,13.9525,15.2325,2.9766860707544347,2.2571349702380954,13.851324404761906,14.528229166666666,13.439583333333333,14.528229166666666,9.2595833333333335,8,NA,NA,NA,4104,22.22738393207359,2118,5713,3759.8333333333344,10.307148263284402,0.5,NA,0
MFA,2011-06-23,R,174,2011,266,23,2.4101177083333334,4.299968294439511,14.664791666666666,14.2825,15.16,2.07793876028094,2.2479934523809524,13.980491071428572,14.664791666666666,13.439583333333333,14.664791666666666,9.2595833333333335,9,NA,NA,NA,4090.8333333333335,14.711370724693703,1988,4943,3724.6666666666674,11.155632873403347,0.5,NA,0
MFA,2011-06-24,R,175,2011,267,24,2.3256229166666667,3.018238861620749,13.6525,13.23,14.21,2.126025979633997,2.256271875,14.010907738095238,14.664791666666666,13.624479166666667,14.664791666666666,9.2595833333333335,10,NA,NA,NA,4025.4583333333335,6.22064751844904,3553,4415,3749.1369047619055,11.06823958441627,0.5,NA,0
MFA,2011-06-25,R,176,2011,268,25,2.107071875,2.8694854712748104,13.455104166666667,12.9075,14.1825,2.8973135736905125,2.2492558035714287,13.986711309523809,14.664791666666666,13.455104166666667,14.664791666666666,9.2595833333333335,11,NA,NA,NA,3438,7.376396377965718,2923,3925,3743.916666666668,10.789382503996816,0.5,NA,0
MFA,2011-06-26,R,177,2011,269,26,1.9627052083333334,2.3225287720465757,13.488541666666666,12.7775,14.5475,4.502835734598354,2.2248419642857145,13.962514880952382,14.664791666666666,13.455104166666667,14.664791666666666,9.2595833333333335,12,NA,NA,NA,3004.375,4.892975938939087,2644,3251,3694.291666666668,10.50920693975519,0.5,NA,0
MFA,2011-06-27,R,178,2011,270,27,1.9142,7.739805338885031,13.7428125,12.955,15.165,5.534029133930662,2.1845275297619047,13.959032738095237,14.664791666666666,13.455104166666667,14.664791666666666,9.2595833333333335,13,NA,NA,NA,2835.9166666666665,15.855915144675816,2262,3846,3587.166666666668,11.595530364647718,0.5,NA,0
MFA,2011-06-28,R,179,2011,271,28,1.9384677083333333,3.6610214922270616,13.4484375,12.92,13.715,1.70026908459923,2.1421836309523807,13.854345238095236,14.664791666666666,13.4484375,14.664791666666666,9.2595833333333335,0,NA,NA,NA,2827,8.218000134360627,2421,3590,3475.0833333333344,11.357527110165368,0.5,NA,0
MFA,2011-06-29,R,180,2011,272,29,2.3186416666666667,18.98696648317369,12.993854166666667,12.65,13.605,2.7581333847536516,2.1395467261904764,13.635148809523809,14.664791666666666,12.993854166666667,14.664791666666666,9.2595833333333335,0,NA,NA,NA,3428.3333333333335,34.95534410452571,2288,6069,3378.5595238095243,13.175807134801385,0.5,NA,0
MFA,2011-06-30,R,181,2011,273,30,2.332084375,11.524908709553936,13.683333333333334,12.7775,14.6075,4.540389209266259,2.128399107142857,13.494940476190477,13.7428125,12.993854166666667,14.664791666666666,9.2595833333333335,0,NA,NA,NA,4457.375,22.10493327456403,3113,5955,3430.9226190476197,14.23203035621143,0.5,NA,0
MFA,2011-07-01,R,182,2011,274,1,1.8687416666666667,3.59424599294457,14.144583333333333,13.2575,15.29,4.800801125558684,2.063130357142857,13.565238095238096,14.144583333333333,12.993854166666667,14.664791666666666,9.2595833333333335,0,NA,NA,NA,2785.125,7.8919319108297685,2297,3193,3253.732142857144,14.47078526940868,0.5,NA,0
MFA,2011-07-02,R,183,2011,275,2,1.7879916666666666,2.145779029167746,14.5003125,13.56,15.8075,5.7127962713125715,2.017547470238095,13.71455357142857,14.5003125,12.993854166666667,14.664791666666666,9.2595833333333335,0,NA,NA,NA,2477.375,5.3457789901105075,2193,2702,3116.500000000001,14.18069707114365,0.5,NA,0
MFA,2011-07-03,R,184,2011,276,3,1.7889708333333334,3.195418736709296,14.990104166666667,14.09,16.3275,5.2620519644638115,1.9927282738095238,13.9290625,14.990104166666667,12.993854166666667,14.990104166666667,9.2595833333333335,1,NA,NA,NA,2491.5416666666665,8.96748459075612,2060,3251,3043.238095238096,14.762769735688938,0.5,NA,0
MFA,2011-07-04,R,185,2011,277,4,1.747221875,3.5583303119466394,15.277916666666666,14.265,16.76,5.823953847575562,1.9688742559523809,14.148363095238095,15.277916666666666,12.993854166666667,15.277916666666666,9.956041666666668,2,NA,NA,NA,2397.3333333333335,8.119564120858575,1951,2731,2980.5833333333344,13.657576732286476,0.5,NA,0
MFA,2011-07-05,R,186,2011,278,5,1.7239572916666668,4.2920022252235,15.563541666666666,14.5925,16.9975,5.279492935854709,1.9382299107142857,14.450520833333332,15.563541666666666,12.993854166666667,15.563541666666666,10.168958333333334,3,NA,NA,NA,2343.5833333333335,9.248849816307747,1922,2540,2911.52380952381,13.804840972564635,0.5,NA,0
MFA,2011-07-06,R,187,2011,279,6,1.6902833333333334,1.2610773409409066,15.601458333333333,14.7975,16.7075,4.213489692757636,1.8484644345238095,14.823035714285712,15.601458333333333,13.683333333333334,15.601458333333333,10.3225,4,NA,NA,NA,2277.0416666666665,3.073331569531078,2110,2421,2747.0535714285725,9.250267753279688,0.5,NA,0
MFA,2011-07-07,R,188,2011,280,7,1.6621239583333334,2.611611131145816,15.697395833333333,14.7675,17.02,5.020748256062299,1.7527558035714286,15.110758928571428,15.697395833333333,14.144583333333333,15.697395833333333,11.8078125,5,NA,NA,NA,2158.7916666666665,7.561539488099094,1720,2376,2418.6845238095243,7.172640069498984,0.5,NA,0
MFA,2011-07-08,R,189,2011,281,8,1.5519177083333333,5.902968412447659,16.151354166666668,15.075,17.885,6.137168209289574,1.707495238095238,15.397440476190477,16.151354166666668,14.5003125,16.151354166666668,12.219479166666666,6,NA,NA,NA,1959.4583333333333,13.247389489281101,1599,2503,2300.732142857144,7.937705437849174,0.5,NA,0
MFA,2011-07-09,R,190,2011,282,9,1.5016104166666666,4.327687742512331,16.039166666666667,14.8625,17.5225,6.020073899297956,1.666583630952381,15.617276785714285,16.151354166666668,14.990104166666667,16.151354166666668,12.725416666666666,7,NA,NA,NA,1839.8333333333333,9.813862534921558,1522,2060,2209.654761904763,8.576003087107896,0.5,NA,0
MFA,2011-07-10,R,191,2011,283,10,1.4159041666666667,4.114568701477454,15.821979166666667,14.67,17.0425,5.486224964129979,1.6132883928571429,15.73611607142857,16.151354166666668,15.277916666666666,16.151354166666668,12.787604166666666,8,NA,NA,NA,1662,11.543568666715231,1303,1922,2091.1488095238105,8.944015097959197,0.5,NA,0
MFA,2011-07-11,R,192,2011,284,11,1.3675770833333334,3.1858181234870124,15.557291666666666,14.2325,16.585,5.1835448485644084,1.5590534226190478,15.776026785714285,16.151354166666668,15.557291666666666,16.151354166666668,12.787604166666666,9,NA,NA,NA,1545.875,9.698934851258851,1235,1720,1969.5119047619057,9.169639488016381,0.5,NA,0
MFA,2011-07-12,R,193,2011,285,12,1.3241847222222223,1.8425798550230617,14.35425,13.63,15.4825,4.235997360748997,1.5019430555555555,15.603270833333331,16.151354166666668,14.35425,16.151354166666668,12.993854166666667,10,NA,NA,NA,1378.6666666666667,9.277373992670663,1218,1593,1831.6666666666674,9.173714370353938,0.5,NA,0
MFA,2011-07-13,R,194,2011,286,13,1.3029130952380952,2.106434727950045,NA,NA,NA,NA,1.4466044501133786,15.603572916666666,16.151354166666668,14.35425,16.151354166666668,12.993854166666667,11,NA,NA,NA,1391.625,7.693269846256613,1229,1573,1705.1785714285722,9.8337055527433,0.5,NA,0
MFA,2011-07-14,R,195,2011,287,14,1.2820291666666668,0.6568568017621598,NA,NA,NA,NA,1.3923051941609976,15.584808333333333,16.151354166666668,14.35425,16.151354166666668,12.993854166666667,12,NA,NA,NA,1214.3333333333333,14.43618289220085,792,1409,1570.255952380953,10.815797467614981,0.5,NA,0
MFA,2011-07-15,R,196,2011,288,15,NA,NA,NA,NA,NA,NA,1.3657031084656086,15.443171874999999,16.039166666666667,14.35425,16.151354166666668,12.993854166666667,13,NA,NA,NA,963.5,31.88722125687792,431,1246,1427.9761904761913,13.47863057727167,0.5,NA,0
MFA,2011-07-16,R,197,2011,289,16,1.2813227272727272,0.14744355940011103,14.773181818181818,13.679,15.2785,3.5560886754235126,1.3289884935666187,15.126675662878787,15.821979166666667,14.35425,16.151354166666668,12.993854166666667,14,NA,NA,NA,1127.7083333333333,15.738617002093784,800,1246,1326.2440476190484,14.325024072581986,0.5,NA,0
MFA,2011-07-17,R,198,2011,290,17,1.2223291666666667,3.917096137208239,14.226895833333334,12.879,15.4565,6.488160384784486,1.2967259935666187,14.727904829545453,15.557291666666666,14.226895833333334,16.151354166666668,12.993854166666667,15,NA,NA,NA,1097.5416666666667,10.576755117661714,947,1235,1245.6071428571436,14.186907851288627,0.5,NA,0
MFA,2011-07-18,R,199,2011,291,18,1.1615041666666666,10.65964741464697,14.60328125,13.233,16.0545,6.383074535773003,1.2623805074555075,14.489402225378788,14.773181818181818,14.226895833333334,16.151354166666668,12.993854166666667,16,NA,NA,NA,955.7083333333334,30.630269762784764,486,1246,1161.29761904762,17.177098552935185,0.5,NA,0
MFA,2011-07-19,R,200,2011,292,19,1.2814166666666666,0.3994304852715939,14.062927083333333,12.47625,15.29775,7.2887374216397225,1.2552524981962483,14.416571496212121,14.773181818181818,14.062927083333333,16.151354166666668,12.993854166666667,17,NA,NA,NA,1246,0,1246,1246,1142.345238095239,15.85175941112509,0.5,NA,0
MFA,2011-07-20,R,201,2011,293,20,1.2375229166666666,3.043092114711154,14.0530625,12.545,15.2835,7.068164833249043,1.2443541351010101,14.343869696969696,14.773181818181818,14.0530625,16.151354166666668,12.993854166666667,18,NA,NA,NA,1162.7083333333333,7.1741875738977505,998,1246,1109.642857142858,15.777604800788112,0.5,NA,0
MFA,2011-07-21,R,202,2011,294,21,1.2508864583333332,2.1134981436793154,13.837854166666666,12.22975,15.153,7.7110636027192205,1.2391636837121212,14.259533775252526,14.773181818181818,13.837854166666666,16.151354166666668,12.993854166666667,19,NA,NA,NA,1208.375,4.047117351870695,1117,1235,1108.7916666666674,14.293452580740945,0.5,NA,0
MFA,2011-07-22,R,203,2011,295,22,1.1846677083333332,2.4012965785049105,14.33028125,12.82325,15.6145,7.080447208989558,1.2313785443722942,14.269640557359308,14.773181818181818,13.837854166666666,16.151354166666668,12.993854166666667,20,NA,NA,NA,1054.375,6.701087081476304,916,1117,1121.7738095238103,10.69543341282643,0.5,NA,0
MFA,2011-07-23,R,204,2011,296,23,1.2460395833333333,0.9090718755287169,14.266458333333333,12.68075,15.38875,7.0852286369896165,1.2263380952380951,14.197251488095237,14.60328125,13.837854166666666,16.151354166666668,12.993854166666667,21,NA,NA,NA,1160.4583333333333,2.7360186659893895,1086,1186,1126.4523809523819,8.837919364811516,0.5,NA,0
MFA,2011-07-24,R,205,2011,297,24,1.2637322916666667,0.7329278988384362,14.1180625,12.4795,15.37875,7.540405427988262,1.2322528273809523,14.181703869047618,14.60328125,13.837854166666666,16.151354166666668,12.993854166666667,22,NA,NA,NA,1196.7083333333333,1.2085470553010664,1186,1218,1140.6190476190484,7.499603927331424,0.5,NA,0
MFA,2011-07-25,R,206,2011,298,25,1.2107354166666666,5.020234544565789,14.2979375,12.72175,15.60125,7.38927181168916,1.2392858630952381,14.138083333333332,14.33028125,13.837854166666666,16.151354166666668,12.993854166666667,23,NA,NA,NA,1104.1666666666667,14.299528248103687,775,1218,1161.8273809523819,5.166640853805556,0.5,NA,0
MFA,2011-07-26,R,207,2011,299,26,1.187890625,6.020499690415573,14.137270833333334,12.734,15.297,6.585958545322902,1.225925,14.148703869047619,14.33028125,13.837854166666666,16.151354166666668,12.993854166666667,24,NA,NA,NA,1062.1666666666667,17.66708233904862,720,1213,1135.565476190477,7.6905097593839304,0.5,NA,0
MFA,2011-07-27,R,208,2011,300,27,1.2053270833333334,4.102580022669854,13.923072916666667,12.443,15.083,7.008179810611825,1.2213255952380953,14.130133928571428,14.33028125,13.837854166666666,16.151354166666668,12.993854166666667,25,NA,NA,NA,1106.125,11.274985825750422,867,1213,1127.4821428571438,8.276338081077169,0.5,NA,0
MFA,2011-07-28,R,209,2011,301,28,1.2358885416666667,0.9813894595245231,13.645166666666666,12.191,14.73875,6.895371973950397,1.2191830357142857,14.102607142857142,14.33028125,13.645166666666666,16.151354166666668,12.993854166666667,26,NA,NA,NA,1186.5833333333333,1.6288487539581413,1153,1202,1124.3690476190484,7.930871138518233,0.5,NA,0
MFA,2011-07-29,R,210,2011,302,29,1.2138770833333332,3.6273878160112245,13.936989583333334,12.608,15.13025,6.651917356489239,1.2233558035714285,14.046422619047618,14.2979375,13.645166666666666,16.151354166666668,13.645166666666666,27,NA,NA,NA,1132.6666666666667,8.561136724089558,942,1213,1135.5535714285722,8.196592516034412,0.5,NA,0
MFA,2011-07-30,R,211,2011,303,30,1.217740625,2.4344136606726154,14.131291666666666,12.6465,15.39325,7.192231527758931,1.219313095238095,14.027113095238095,14.2979375,13.645166666666666,16.151354166666668,13.645166666666666,28,NA,NA,NA,1141.3333333333333,6.474921924671232,1002,1213,1132.8214285714296,8.73072155298896,0.5,NA,0
MFA,2011-07-31,R,212,2011,304,31,1.2244739583333333,3.3955991027777364,14.29040625,12.74025,15.50475,7.149159625205365,1.2137047619047618,14.05173363095238,14.2979375,13.645166666666666,16.151354166666668,13.645166666666666,29,NA,NA,NA,1149.6666666666667,8.732620533981386,929,1202,1126.1011904761913,9.805589192800435,0.5,NA,0
MFA,2011-08-01,R,213,2011,305,1,1.2189583333333334,2.0376297409443818,14.494447916666667,12.9785,15.628,6.739757757909393,1.2148794642857144,14.079806547619047,14.494447916666667,13.645166666666666,16.151354166666668,13.645166666666666,30,NA,NA,NA,1152.5416666666667,4.95283152919117,1002,1202,1133.0119047619057,8.470346804384361,0.5,NA,0
MFA,2011-08-02,R,214,2011,306,2,1.114728125,13.283213851652091,14.776489583333333,13.0995,16.308,7.659610265753011,1.2044276785714287,14.171123511904762,14.776489583333333,13.645166666666666,16.151354166666668,13.645166666666666,31,NA,NA,NA,925.0416666666666,39.38869039603576,349,1202,1113.42261904762,11.573433669668239,0.5,NA,0
MFA,2011-08-03,R,215,2011,307,3,1.1093291666666667,12.519959816074884,15.005135416666667,13.37075,16.30125,7.078043896571577,1.1907136904761906,14.325703869047619,15.005135416666667,13.645166666666666,16.151354166666668,13.645166666666666,32,NA,NA,NA,929.125,36.191961968986604,353,1196,1088.1369047619057,15.13300169013055,0.5,NA,0
MFA,2011-08-04,R,216,2011,308,4,1.0926176470588236,12.102605423553554,14.539955882352942,13.47525,15.848,5.472415616311939,1.1702464198179272,14.453530899859944,15.005135416666667,13.936989583333334,16.151354166666668,13.645166666666666,33,NA,NA,NA,953.7083333333334,34.20376821113171,424,1196,1054.8690476190484,19.786561612583917,0.5,NA,0
MFA,2011-08-05,R,217,2011,309,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,961.9583333333334,32.20531244090213,481,1196,1030.4821428571436,23.1643010007,0.5,NA,0
MFA,2011-08-06,R,218,2011,310,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.1666666666666,43.95551429463826,419,1202,988.4583333333342,28.518671339266717,0.5,NA,0
MFA,2011-08-07,R,219,2011,311,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.4166666666666,34.864881496784484,478,1202,959.42261904762,32.25185147681002,0.5,NA,0
MFA,2011-08-08,R,220,2011,312,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.4583333333334,29.75559860526646,478,1202,934.8392857142865,35.795103916249346,0.5,NA,0
MFA,2011-08-09,R,221,2011,313,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1185.0416666666667,2.5690057689671715,1122,1218,971.9821428571438,30.53514896952526,0.5,NA,0
MFA,2011-08-10,R,222,2011,314,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135.9166666666667,3.646239742971488,1091,1202,1001.5238095238104,25.88576008009453,0.5,NA,0
MFA,2011-08-11,R,223,2011,315,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,791.4583333333334,47.588678962325716,419,1252,978.3452380952391,27.797890187407962,0.5,NA,0
MFA,2011-08-12,R,224,2011,316,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217.2916666666667,0.41991715170859273,1213,1229,1014.8214285714295,23.257119431808885,0.5,NA,0
MFA,2011-08-13,R,225,2011,317,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,929.5833333333334,38.60354769891706,404,1213,1026.595238095239,22.492552775277286,0.5,NA,0
MFA,2011-08-14,R,226,2011,318,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788.6666666666666,48.95482673297979,200,1169,1004.0595238095248,24.505402094733757,0.5,NA,0
MFA,2011-08-15,R,227,2011,319,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.2916666666666,31.450033866714683,336,1180,1006.7500000000009,24.747464274940647,0.5,NA,0
MFA,2011-08-16,R,228,2011,320,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.875,29.821871740097755,327,1180,981.8690476190485,28.640730842245013,0.5,NA,0
MFA,2011-08-17,R,229,2011,321,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.5,36.64731863704389,317,1180,953.5238095238103,33.355170684255356,0.5,NA,0
MFA,2011-08-18,R,230,2011,322,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941.9583333333334,34.52528932522511,315,1153,975.0238095238103,31.488972164669555,0.5,NA,0
MFA,2011-08-19,R,231,2011,323,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.3333333333334,31.879993861786712,376,1164,938.8869047619056,35.98326883753786,0.5,NA,0
MFA,2011-08-20,R,232,2011,324,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920.5833333333334,30.976099735667972,380,1148,937.6011904761914,34.89363341421656,0.5,NA,0
MFA,2011-08-21,R,233,2011,325,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.7916666666666,30.051974939867634,369,1153,956.04761904762,32.19322601520054,0.5,NA,0
MFA,2011-08-22,R,234,2011,326,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903.0833333333334,34.71713843622061,376,1164,942.3035714285724,32.65995523941567,0.5,NA,0
MFA,2011-08-23,R,235,2011,327,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.7083333333334,33.962054802431155,291,1169,936.56547619047706,33.251409962606154,0.5,NA,0
MFA,2011-08-24,R,236,2011,328,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988.1666666666666,31.056010713445353,395,1180,943.8035714285724,32.452651687806366,0.5,NA,0
MFA,2011-08-25,R,237,2011,329,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001.625,30.14989514885758,327,1169,952.3273809523818,31.827595376896717,0.5,NA,0
MFA,2011-08-26,R,238,2011,330,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.0833333333334,41.348745893162246,311,1169,942.4345238095246,33.1802742385218,0.5,NA,0
MFA,2011-08-27,R,239,2011,331,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900.7916666666666,38.9859951836432,309,1153,939.6071428571438,34.324545016803974,0.5,NA,0
MFA,2011-08-28,R,240,2011,332,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867.125,41.3108275797441,293,1132,932.3690476190485,35.932952536786324,0.5,NA,0
MFA,2011-08-29,R,241,2011,333,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901.25,35.74511473189929,369,1122,932.1071428571438,36.07980629331185,0.5,NA,0
MFA,2011-08-30,R,242,2011,334,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891.75,37.4512209428069,369,1138,920.8273809523818,36.57825859907981,0.5,NA,0
MFA,2011-08-31,R,243,2011,335,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.0833333333334,38.525632109255305,380,1148,897.5297619047627,37.64534736990981,0.5,NA,0
MFA,2012-03-01,R,61,2012,153,1,0.8521958333333334,1.9480173497225948,6.8214375,6.52225,7.01025,1.8852742122809512,0.7605519345238096,7.7554687499999995,8.7414375,6.8214375,8.7414375,5.9491875,0,NA,NA,NA,374.4,0.23889615144228524,374,376,281.3250000000009,14.832949044743824,0.5,NA,0
MFA,2012-03-02,R,62,2012,154,2,0.8591666666666666,1.3816498138736057,6.711635416666667,5.93475,7.95625,9.342471034692785,0.7796239583333334,7.4679940476190465,8.7414375,6.711635416666667,8.7414375,5.9491875,0,NA,NA,NA,381.7083333333333,0.7016032152012792,376,383,285.1642857142866,5.553499421710752,0.5,NA,0
MFA,2012-03-03,R,63,2012,155,3,0.843490625,2.3790879139175876,7.243864583333333,6.46125,8.6015,9.479848292893472,0.7957270833333334,7.254055059523809,7.92909375,6.711635416666667,8.7414375,5.9491875,0,NA,NA,NA,402.875,12.745648018897768,376,587,308.60476190476277,6.994716425989524,0.5,NA,0
MFA,2012-03-04,R,64,2012,156,4,0.819859375,1.6816994779591103,7.93171875,6.92925,9.4015,9.665302557374718,0.8090721726190476,7.254430059523808,7.93171875,6.711635416666667,8.7414375,5.9491875,0,NA,NA,NA,376.1666666666667,5.71543961760604,317,390,329.89047619047705,7.64362445709534,0.5,NA,0
MFA,2012-03-05,R,65,2012,157,5,0.76885,0.8602325015262473,8.630635416666667,7.54075,10.1935,10.392188907096543,0.81474375,7.403071428571428,8.630635416666667,6.711635416666667,8.7414375,5.9491875,1,NA,NA,NA,314.75,1.571200492603146,311,323,330.2714285714295,2.996112499392932,0.5,NA,0
MFA,2012-03-06,R,66,2012,158,6,0.8613135416666666,11.002001984726926,8.812989583333334,8.0265,9.80775,6.2094777790144375,0.8317869047619048,7.617028273809524,8.812989583333334,6.711635416666667,8.812989583333334,5.9491875,0,NA,NA,NA,439.1666666666667,37.585924851578454,327,704,360.0095238095247,8.36553033533271,0.5,NA,0
MFA,2012-03-07,R,67,2012,159,7,0.919046875,6.858109506744727,7.2375625,6.442,8.06975,6.642425058093561,0.8462747023809525,7.627120535714285,8.812989583333334,6.711635416666667,8.812989583333334,6.340697916666667,0,NA,NA,NA,570.875,27.11599103020683,439,838,408.56309523809614,12.239243339647972,0.5,NA,0
MFA,2012-03-08,R,68,2012,160,8,0.8516322916666667,7.2901982694513165,7.536270833333333,6.7315,9.042,9.09059465293589,0.8461941964285715,7.7292395833333325,8.812989583333334,6.711635416666667,8.812989583333334,6.711635416666667,0,NA,NA,NA,456.25,26.90444195435353,340,693,420.2559523809533,16.04860702577815,0.5,NA,0
