STA_ID,Station_Name,Elevation,Latitude,Longitude,Nearby_City,HydroID,BasinID,Owner,Maintenance,Operator,MapID,CollectID,County,Basin,Agency,HydroArea,Sensors
BGC,BIG CREEK 1,4878,37.205,-119.24,SHAVER LAKE,6,9001, , ,68,25,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company,SAN JOAQUIN RIVER,"2,45"
BGD,BOGARD RANGER STATION,5680,40.59,-121.08,,8,10401, , ,3,9,0,LASSEN,SUSAN R,CAL FIRE,NORTH LAHONTAN,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
BGF,BIG CK DIVERSION NR FISH CAMP,5400,37.46944,-119.61417,FISH CAMP,6,8701, , ,720,25,2,MARIPOSA,MERCED R,Madera Irrigation District,SAN JOAQUIN RIVER,"1,14,20,165"
BGH,BIGHORN PLATEAU,11350,36.615,-118.377,LONE PINE,7,9701, , ,1,32,0,TULARE,KERN R,CA Dept of Water Resources,TULARE LAKE,"3,18,82"
BGM,BIG MEADOW,6550,38.417,-120.113,ARNOLD,6,8501, , ,999,18,0,CALAVERAS,STANISLAUS R,None Specified,SAN JOAQUIN RIVER,"3,18,82"
BGP,BIG PINE CREEK,9800,37.12785721,-118.478157,BIG PINE,9,11001,702,702,702,999,0,INYO,OWENS R,CA Dept of Water Resources/Snow Surveys,SOUTH LAHONTAN,"3,4,14,18,82"
BGR,BANGOR,800,39.38072968,-121.3862457,BANGOR,5,7401, , ,3,999,0,BUTTE,YUBA R,CAL FIRE,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
BGS,BIG SUR STATE PARK,240,36.247,-121.811,BIG SUR,3,3301, , ,40,29,0,MONTEREY,SALINAS R,National Weather Service,CENTRAL COAST,2
BGV,BRIDGEVILLE,646,40.474,-123.792,SCOTIA,1,1301,700,999,700,7,0,HUMBOLDT,VAN DUZEN R,CA Dept of Water Resources/Flood Management,NORTH COAST,"2,4,14,16,45"
BHC,BRUSH CREEK (SMUD),2923,38.805,-120.62,OROVILLE,5,7701, , ,85,18,0,EL DORADO,AMERICAN R,Sacramento Municipal Utility District,SACRAMENTO RIVER,"6,15,23"
BHM,BEACH MEADOWS,7650,36.122,-118.293,FAIRVIEW,7,9701, , ,29,32,0,TULARE,KERN R,Kern River Ranger District,TULARE LAKE,"3,18,82"
BHN,BIG CR BLW HUNTINGTON LAKE,6630,37.221,-119.212,BIG CREEK,6,9001, , ,68,25,0,FRESNO,SAN JOAQUIN R,Southern California Edison Company,SAN JOAQUIN RIVER,"65,66"
BHP,BUCHANAN POOL,613,37.2167,-119.9844,MADERA,6,8801, , ,56,25,0,MADERA,CHOWCHILLA R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"14,43"
BHV,BEEHIVE MEADOW,6500,37.995,-119.78,MATHER,6,8601, , ,52,25,0,TUOLUMNE,TUOLUMNE R,Yosemite National Park,SAN JOAQUIN RIVER,"3,18,82"
BIC,BIG CHICO CREEK NEAR CHICO,274,39.76841736,-121.7786026,CHICO,5,6501, , ,1,13,0,BUTTE,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,25,27"
BIF,BETHEL ISLAND FIRE,20,38.0155,-121.6396,BETHEL ISLAND,2,8101, , ,107,16,23,CONTRA COSTA,DELTA,Contra Costa County,SAN FRANCISCO BAY,2
BIL,BUCK ISLAND LAKE,6400,39.001,-120.25,SOUTH LAKE TAHOE,5,7701, , ,85,14,0,EL DORADO,AMERICAN R,Sacramento Municipal Utility District,SACRAMENTO RIVER,"6,15,23,71"
BIM,BIG MEADOWS (DWR),7600,36.71536636,-118.8434296,WILSOMA,7,9401,702,702,702,999,0,TULARE,KINGS R,CA Dept of Water Resources/Snow Surveys,TULARE LAKE,"2,3,4,14,18,30,31,32,45,82,96,97,98,99,115"
BIO,BRIONES DAM,588,37.9151,-122.207,PLEASANT HILL,2,2001, , ,86,21,0,CONTRA COSTA,EAST BAY,East Bay Municipal Utility District,SAN FRANCISCO BAY,15
BIP,BISHOP PARK,8400,37.238,-118.597,BISHOP,9,11001, , ,999,26,0,INYO,OWENS R,None Specified,SOUTH LAHONTAN,"3,18,82"
BIS,BISHOP,4140,37.35,-118.4,BISHOP,9,11001, , ,71,26,0,INYO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,2
BIX,BIXLER ROAD,14,37.94,-121.622,BRENTWOOD,2,9001, , ,107,23,0,CONTRA COSTA,SAN JOAQUIN R,Contra Costa County,SAN FRANCISCO BAY,16
BJP,BYRON JACKSON PUMPS,35,38.87,-121.753,ROBBINS,5,6501, , ,151,17,0,SUTTER,SACRAMENTO R,Sutter County,SACRAMENTO RIVER,"1,14,20,141"
BKD,BLACK DIAMOND MINES,1600,37.95,-121.884,CONCORD,2,2001, , ,301,23,0,CONTRA COSTA,EAST BAY,East Bay Regional Parks Fire-Rescue Services,SAN FRANCISCO BAY,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
BKK,BLACKROCK,8200,36.093,-118.261,PORTERVILLE,7,9701, , ,44,32,0,TULARE,KERN R,US Forest Service,TULARE LAKE,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
BKL,BUCKS LAKE,5750,39.85,-121.242,QUINCY,5,7301, , ,703,13,0,PLUMAS,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,3,14,45,82,203,237,238"
BKM,BUCK MEADOWS,3200,37.8233,-120.0975,GROVELAND,6,8601, , ,94,24,0,TUOLUMNE,TUOLUMNE R,Hetch Hetchy Water and Power,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
BKP,BUCKS CREEK PH,1760,39.917,-121.333,BUCKS LAKE,5,7301, , ,60,13,0,PLUMAS,FEATHER R,Pacific Gas & Electric,SACRAMENTO RIVER,"2,45"
BKS,BARKER SLOUGH PUMPING PLANT (KG000000),0,38.2759,-121.7965,RIO VISTA,2,8101, , ,703,17,0,SOLANO,DELTA,CA Dept of Water Resources/O & M,SAN FRANCISCO BAY,"25,27,62,70,100,114,146,149"
BKY,BUCKEYE FORKS,8500,38.17,-119.483,,8,10801, , ,999,19,0,MONO,WALKER R,None Specified,NORTH LAHONTAN,"3,18,82"
BL2,BLUE CANYON #2 (ETI),5280,39.283,-120.7,EMIGRANT GAP,5,7701,50,999,1,14,0,PLACER,AMERICAN R,CA Dept of Water Resources,SACRAMENTO RIVER,"16,45"
BLA,BLACKS MOUNTAIN,7050,40.76983643,-121.1997223,OLD STATION,5,6701,702,702,702,999,0,LASSEN,PIT R,CA Dept of Water Resources/Snow Surveys,SACRAMENTO RIVER,"2,3,4,14,18,30,31,32,45,82,103,104,105"
BLB,BLACK BUTTE,426,39.808,-122.329,ORLAND,5,7251, , ,56,12,0,TEHAMA,STONY CR,US Army Corps of Engineers,SACRAMENTO RIVER,"2,6,7,15,22,23,31,32,45,64,76,91,94,200"
BLC,BLUE CANYON,5280,39.28011,-120.70871,EMIGRANT GAP,5,7701,50,700,50,13,0,PLACER,AMERICAN R,US Bureau of Reclamation,SACRAMENTO RIVER,"2,3,4,14,16,18,30,31,32,45,82,203"
BLD,BLOODS CREEK,7200,38.45,-120.033,TAMARACK,6,8501,50,700,50,18,0,ALPINE,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,3,4,14,16,18,30,31,32,45,82"
BLF,BULLFROG LAKE,10650,36.77,-118.398,,7,9401, , ,1,32,0,FRESNO,KINGS R,CA Dept of Water Resources,TULARE LAKE,"3,18,82"
BLH,BALCH PH,1720,36.917,-119.083,PIEDRA,7,9401, , ,60,31,0,FRESNO,KINGS R,Pacific Gas & Electric,TULARE LAKE,"2,45"
BLI,BLACKLOCK ISLAND,0,38.1807,-121.9069,MONTEZUMA,5,6501, , ,703,17,0,SOLANO,SACRAMENTO R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,1
BLK,BLUE LAKES,8000,38.613,-119.931,KIRKWOOD,6,8301, , ,54,19,0,ALPINE,MOKELUMNE R,Natural Resources Conservation Service,SAN JOAQUIN RIVER,"2,3,4,18,30,31,32,82"
BLL,BLACKLOCK (NE1),0,38.1801,-121.9069,MONTEZUMA,5,6501, , ,705,17,0,SOLANO,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,6,9,10,14,16,17,25,61,100"
BLN,BEN LOMOND,365,37.093,-122.075,BEN LOMOND,3,2901, , ,144,22,0,SANTA CRUZ,SAN LORENZO R,Santa Cruz County,CENTRAL COAST,"2,16,45"
BLO,BEN LOMOND (CDF),2630,37.132,-122.17,BEN LOMOND,2,2901, , ,3,22,0,SANTA CRUZ,SAN LORENZO R,CAL FIRE,SAN FRANCISCO BAY,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
BLP,BLIND POINT,0,38.03245163,-121.7190399,RIO VISTA,5,8101, , ,1,999,0,CONTRA COSTA,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"5,14,25,27,28,61,62,100"
BLS,BLACK SPRINGS,6500,38.375,-120.192,GANNS,6,8501,50,700,50,18,0,CALAVERAS,STANISLAUS R,US Bureau of Reclamation,SAN JOAQUIN RIVER,"2,3,4,14,16,18,30,31,32,45,82"
BLT,BEN BOLT,1138,38.586,-121.017,CLARKSVILLE,6,8201, , ,3,17,0,EL DORADO,COSUMNES R,CAL FIRE,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,30,31,32"
BLW,BLACK BUTTE WEATHER,425,39.8083,-122.3292,ORLAND,5,7251, , ,56,12,0,TEHAMA,STONY CR,US Army Corps of Engineers,SACRAMENTO RIVER,"2,4,9,10,12,14,17,26,29,47,175"
BM2,BALD MOUNTAIN #2,2865,37.58,-121.35,VERNALIS,6,9001, , ,40,23,0,SAN JOAQUIN,SAN JOAQUIN R,National Weather Service,SAN JOAQUIN RIVER,16
BMD,BEARD MEADOW,9800,37.113,-118.837,,7,9401, , ,61,26,0,FRESNO,KINGS R,Pacific Gas and Electric Company,TULARE LAKE,"3,18,82"
BMH,BOGGS MT PRECIP AT HOBERGS,3550,38.8389,-122.7111,HOBERGS,5,7901, , ,58,15,2,LAKE,CACHE CR,US Geological Survey,SACRAMENTO RIVER,"14,16,45"
BMI,BEAR CYN RD PRECIP NR MIDDLETOWN       ,2220,38.7639,-122.6808,MIDDLETOWN,5,8001, , ,58,15,2,LAKE,PUTAH CR,US Geological Survey,SACRAMENTO RIVER,"14,16,45"
BMN,BLACKS MOUNTAIN,6700,40.762,-121.195,OLD STATION,5,6701,999,999,19,9,0,LASSEN,PIT R,Hat Creek Ranger District,SACRAMENTO RIVER,"3,18,82"
BMP,BON TEMPE,723,37.957,-122.61,SAN RAFAEL,2,1701, , ,89,22,0,MARIN,COAST-MARIN,Marin Municipal Water District,SAN FRANCISCO BAY,15
BMS,BIG MEADOWS,7600,36.715,-118.842,WILSONIA,7,9401, , ,91,32,0,TULARE,KINGS R,Kings River Water Association,TULARE LAKE,"3,18,82"
BMT,BALD MOUNTAIN (USFS),4680,38.9,-120.683,QUINTETTE,5,7601, , ,44,18,0,EL DORADO,RUBICON R,US Forest Service,SACRAMENTO RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
BMW,BIG MEADOWS (SCS),8700,39.458,-119.946,In State of Nevada,8,10501, , ,54,999,0,State of Nevada,TRUCKEE R,Natural Resources Conservation Service,NORTH LAHONTAN,"2,3,4,30,31,32,82"
BNC,BROWN'S CK NR DOUGLAS CITY,1640,40.6503,-122.9842,DOUGLAS CITY,1,901, , ,58,8,0,TRINITY,TRINITY R,US Geological Survey,NORTH COAST,"1,14,20"
BND,SACRAMENTO RIVER AT BEND BRIDGE,286,40.28848648,-122.1866608,RED BLUFF,5,6501,50,999,404,8,0,TEHAMA,SACRAMENTO R,US Geological Survey & US Bureau of Reclamation,SACRAMENTO RIVER,"1,8,14,20,25,27,41,61,72,169"
BNE,BRIONES,1450,37.934,-122.118,PLEASANT HILL,2,2001, , ,301,22,0,CONTRA COSTA,EAST BAY,East Bay Regional Parks Fire-Rescue Services,SAN FRANCISCO BAY,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
BNF,NORTH FORK BATTLE CREEK NEAR MANTON,998,40.42433167,-121.9869461,COTTONWOOD,5,6501, , ,1,9,0,TEHAMA,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,25"
BNG,BANGOR CANAL,815,39.504,-121.454,OROVILLE,5,7301, , ,80,13,0,BUTTE,FEATHER R,South Feather Water and Power Agency,SACRAMENTO RIVER,69
BNH,BENCH LAKE,10600,36.958,-118.445,,7,9401, , ,91,32,0,FRESNO,KINGS R,Kings River Water Association,TULARE LAKE,"3,18,82"
BNL,BOONVILLE HMS,342,39.015,-123.372,BOONVILLE,1,1610, , ,6,11,0,MENDOCINO,NAVARRO RIVER,CA Dept of Transportation,NORTH COAST,2
BNM,BONITA MEADOWS,8300,36.038,-118.328,,7,9701, , ,29,32,0,TULARE,KERN R,Kern River Ranger District,TULARE LAKE,"3,18,82"
BNP,BOND PASS,9300,38.178,-119.623,LEAVITT MEADOWS,6,8601,999,999,37,19,0,TUOLUMNE,TUOLUMNE R,Summit Ranger District,SAN JOAQUIN RIVER,"3,18,82"
BNR,BUNNING RANCH,1520,37.3678,-119.89,BOOTJACK,6,8901, , ,56,25,0,MARIPOSA,FRESNO R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,45"
BNS,BURNEY SPRINGS,4700,40.78,-121.617,,5,6701, , ,19,9,0,SHASTA,PIT R,Hat Creek Ranger District,SACRAMENTO RIVER,"3,18,82"
BNV,BOONVILLE,840,38.9875,-123.3486,BOONVILLE,1,1610, , ,3,15,0,MENDOCINO,NAVARRO RIVER,CAL FIRE,NORTH COAST,"2,4,9,10,11,12,13,14,17,26,30,31,32,77,78"
BOC,BOCA RESERVOIR,5521,39.383,-120.1,TRUCKEE,8,10501, , ,50,14,0,NEVADA,TRUCKEE R,US Bureau of Reclamation,NORTH LAHONTAN,"1,2,6,7,14,15,20,48,94,200"
BOL,BOWMAN LAKE,5390,39.4481,-120.6536,SIERRA CITY,5,7401,1,1,700,14,0,NEVADA,YUBA R,CA Dept of Water Resources/Flood Management,SACRAMENTO RIVER,"2,4,14,16,30,31,32,45"
BOM,BOWMAN LAKE,5650,39.458,-120.6,SODA SPRINGS,5,7401, , ,81,14,0,NEVADA,YUBA R,Nevada Irrigation District,SACRAMENTO RIVER,"3,18,82"
BOW,BOWMAN,5385,39.45,-120.65,EMIGRANT GAP,5,7401, , ,81,14,0,NEVADA,YUBA R,Nevada Irrigation District,SACRAMENTO RIVER,2
BOY,BOYNTON SLOUGH AT SPR TRACKS,0,38.2052,-122.0622,FAIRFIELD,5,8101, , ,705,16,0,SOLANO,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,25,100"
BP1,BIG PINE CREEK 1,10000,37.125,-118.483,BIG PINE,9,11001, , ,71,26,0,INYO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,"3,18,82"
BP2,BIG PINE CREEK 2,9700,37.127,-118.47,BIG PINE,9,11001, , ,71,26,0,INYO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,"3,18,82"
BP3,BIG PINE CREEK 3,9800,37.128,-118.475,BIG PINE,9,11001, , ,71,26,0,INYO,OWENS R,City of Los Angeles; Dept of Water and Power,SOUTH LAHONTAN,"3,18,82"
BPD,PARROT DIV FROM BUTTE CREEK,269,39.70890427,-121.7541885,CHICO,5,7201, , ,1,13,0,BUTTE,BUTTE CR,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,41"
BPG,BEAR RIVER AT PLEASANT GROVE RD,75,38.98409653,-121.4879761,PLEASANT GROVE,5,7501, , ,1,999,0,SUTTER,BEAR R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20"
BPL,BEAR POOL,459,37.3667,-120.61,ATWATER,6,8701, , ,56,24,0,MERCED,MERCED R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"14,43"
BPN,BIG PINE PH 3,4680,37.126,-118.323,BIG PINE,9,11001, , ,999,26,0,INYO,OWENS R,None Specified,SOUTH LAHONTAN,2
BPO,BURNS POOL,167,37.3767,-120.275,MERCED,6,8701, , ,56,24,0,MERCED,MERCED R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"14,43"
BPT,BRIDGEPORT,6650,38.272,-119.289,BRIDGEPORT,8,10801, , ,44,19,0,MONO,WALKER R,US Forest Service,NORTH LAHONTAN,"2,4,9,10,11,12,13,14,26,30,31,32,45,77,78"
BRC,BEAR CREEK NEAR LODI,60,38.074,-121.211,LODI,6,9001, , ,139,17,0,SAN JOAQUIN,SAN JOAQUIN R,San Joaquin County,SAN JOAQUIN RIVER,"1,16,45"
BRD,BEARDSLEY LAKE,3398,38.203,-120.075,STRAWBERRY,6,8501, , ,261,18,0,TUOLUMNE,STANISLAUS R,Oakdale South San Joaquin Irrigation District,SAN JOAQUIN RIVER,"15,22,23,45"
BRE,BEAR R AT ROLLINS RESERVOIR,1945,39.133,-120.953,COLFAX,5,7501, , ,63,14,0,PLACER,BEAR R,Pacific Gas and Electric Company,SACRAMENTO RIVER,"1,2,12,14,16,20,25,30,45"
BRI,VAN DUZEN R NR BRIDGEVILLE AT GRIZZLY CR,358,40.48041534,-123.8908768,SCOTIA,1,1301,700,999,5,7,0,HUMBOLDT,VAN DUZEN R,USGS and DWR,NORTH COAST,"1,14,20,45,169"
BRK,BEAR CK AB HOLSTEN CYN NR RUMSEY,920,38.95755386,-122.3427505,RUMSEY,5,7901, , ,58,999,0,COLUSA,CACHE CR,US Geological Survey,SACRAMENTO RIVER,"1,14,20,27"
BRL,BURRELL STATION,1850,37.109,-121.906,GLENWOOD,3,3201, , ,144,23,0,SANTA CRUZ,PAJARO R,Santa Cruz County,CENTRAL COAST,2
BRM,BEAR TRAP MEADOW,6800,36.676,-118.858,PINEHURST,7,9501, , ,56,32,0,TULARE,KAWEAH R,US Army Corps of Engineers,TULARE LAKE,"2,4,30,31,32,45,203"
BRS,BRUSH CREEK (DWR),3560,39.692,-121.339,BRUSH CREEK,5,7301,701,999,703,13,0,BUTTE,FEATHER R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,14,45,203"
BRW,BEAR RIVER NEAR WHEATLAND,72,38.99992752,-121.4073105,WHEATLAND,5,7501,58,999,5,999,0,PLACER,BEAR R,USGS and DWR,SACRAMENTO RIVER,"1,14,16,20,41,169"
BRY,SACRAMENTO RIVER AT BRYTE,30,38.602,-121.533,SACRAMENTO,5,6501, , ,1,17,0,YOLO,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,2,14,16,17,45"
BSD,BEAR CK BLW EASTSIDE CANAL,95,37.2547,-120.7194,MADERA,6,9001, , ,706,24,0,MADERA,SAN JOAQUIN R,CA Dept of Water Resources/SCRO,SAN JOAQUIN RIVER,"1,14,20"
BSF,SACRAMENTO RIVER AT BALLS FERRY BRIDGE,360,40.417,-122.193,RED BLUFF,5,6501,50,999,50,8,0,TEHAMA,SACRAMENTO R,US Bureau of Reclamation,SACRAMENTO RIVER,"4,14,16,25,27,61"
BSG,BARKER SLOUGH,83,38.32,-121.934448,VACAVILLE,2,8101, , ,221,16,34,SOLANO,DELTA,Solano County Water Agency,SAN FRANCISCO BAY,45
BSH,BISHOP PASS,11200,37.1,-118.557,BISHOP,7,9401,702,702,702,26,0,FRESNO,KINGS R,CA Dept of Water Resources/Snow Surveys,TULARE LAKE,"3,4,14,18,30,31,32,82"
BSK,BURNSIDE LAKE,8129,38.7194,-119.8942,SORENSENS,8,10701, , ,54,19,0,ALPINE,CARSON R,Natural Resources Conservation Service,NORTH LAHONTAN,"2,3,4,18,82"
BSL,BUTTE SLOUGH NR MERIDIAN,13,39.17147446,-121.9016495,MERIDIAN,5,6501, , ,1,13,0,SUTTER,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20"
BSM,BEASORE MEADOWS,6800,37.442,-119.48,,6,9001, , ,999,25,0,MADERA,SAN JOAQUIN R,None Specified,SAN JOAQUIN RIVER,"3,18,82"
BSN,BIG SANDY,5757,37.4684,-119.5856,FISH CAMP,6,8701, , ,250,25,0,MARIPOSA,MERCED R,UC Merced,SAN JOAQUIN RIVER,"2,9,10,12,14,18,26,30,31,32,77,103,105,106,108"
BSO,BUTTE SLOUGH AT OUTFALL GATES,50,39.19515991,-121.9365692,COLUSA,5,6501, , ,1,13,0,SUTTER,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,25"
BSP,BISHOP LAKE,11300,37.123,-118.545,BISHOP,9,11001, , ,1,26,0,INYO,OWENS R,CA Dept of Water Resources,SOUTH LAHONTAN,"3,18,82"
BSR,BARTLETT SPRINGS RAINGAGE,2060,39.182,-122.702,CLEAR LAKE OAKS,5,7901, , ,58,12,0,LAKE,CACHE CR,US Geological Survey,SACRAMENTO RIVER,"2,14"
BSS,BROOKS,360,38.738335,-122.144722,BROOKS,5,7901, , ,3,16,0,YOLO,CACHE CR,CAL FIRE,SACRAMENTO RIVER,"2,4,9,10,11,12,13,30,31,32"
BTA,BETA,7600,38.8,-120.2,STRAWBERRY,5,7701, , ,703,18,0,EL DORADO,AMERICAN R,CA Dept of Water Resources/O & M,SACRAMENTO RIVER,"2,3,14,82"
BTB,SF BATTLE CK BLW DIV TO COLEMAN CANAL,1160,40.40251,-121.969078,DALES,5,6501, , ,60,8,20,TEHAMA,SACRAMENTO R,Pacific Gas & Electric,SACRAMENTO RIVER,20
BTC,SACRAMENTO RIVER AT BUTTE CITY,99,39.45783997,-121.9941635,BUTTE CITY,5,6501, , ,1,13,0,GLENN,SACRAMENTO R,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,41,169"
BTD,BRENTWOOD - CONTRA COSTA CO CORP YARD,95,37.92,-121.678,BRENTWOOD,2,2001, , ,107,23,23,CONTRA COSTA,EAST BAY,Contra Costa County,SAN FRANCISCO BAY,16
BTG,BUTTE CK AT COLUSA/GRIDLEY RD,60,39.36180115,-121.892662,GRIDLEY,5,7201, , ,707,13,0,BUTTE,BUTTE CR,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,25"
BTH,BETHANY FOREBAY,250,37.785,-121.617,BYRON,5,8101, , ,1,23,0,ALAMEDA,DELTA,CA Dept of Water Resources,SACRAMENTO RIVER,15
BTN,BENTON,5450,37.843,-118.478,,9,11001, , ,3,26,0,MONO,OWENS R,CAL FIRE,SOUTH LAHONTAN,"2,4,9,10,12,13,14,26,30,31,32,77,78"
BTP,BEAR TRAP,5217,39.0945,-120.5769,FOREST HILL,5,7701, , ,250,14,0,PLACER,AMERICAN R,UC Merced,SACRAMENTO RIVER,"2,9,10,12,14,18,26,30,31,32,77,103,105,106,108"
BTR,BATTLE RIDGE,3400,40.333,-121.75,PAYNES CREEK,5,7101, , ,50,9,0,TEHAMA,SACTO VLY WEST,US Bureau of Reclamation,SACRAMENTO RIVER,"2,4,14,16,30,31,32,45"
BTT,BATTERSON,3160,37.383,-119.617,MADERA,6,9001, , ,44,25,0,MADERA,SAN JOAQUIN R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,30,31,32,77,78"
BTV,BUTT VALLEY,4144,40.187,-121.186,SENECA,5,7301, , ,60,9,0,PLUMAS,FEATHER R,Pacific Gas & Electric,SACRAMENTO RIVER,"6,15"
BTW,NF BATTLE CK BLW DIV TO WILDCAT CANAL,1200,40.4204,-121.961233,MANTON,5,6501, , ,60,8,20,TEHAMA,SACRAMENTO R,Pacific Gas & Electric,SACRAMENTO RIVER,20
BUC,BUCHANAN DAM,450,37.213,-119.97,RAYMOND,6,8801, , ,56,25,0,MADERA,CHOWCHILLA R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,6,7,15,22,23,31,32,45,76,91,94,200"
BUD,BULLARDS BAR,2100,39.3963,-121.1439,DOBBINS,5,7401,999,999,83,13,0,YUBA,YUBA R,Yuba County Water Agency,SACRAMENTO RIVER,"2,4,9,10,12,14,16,26,45"
BUL,NEW BULLARDS BAR,1965,39.393,-121.14,DOBBINS,5,7401,83,1,83,13,0,YUBA,YUBA R,Yuba County Water Agency,SACRAMENTO RIVER,"6,7,15,22,23,45,76,94,159,200"
BUN,BURNT CORRAL MEADOW,6200,36.225,-118.493,,7,9701, , ,999,32,0,TULARE,KERN R,None Specified,TULARE LAKE,"3,18,82"
BUP,BUCKS CREEK POWERHOUSE,1760,39.917,-121.333,PULGA,5,7301, , ,60,13,0,PLUMAS,FEATHER R,Pacific Gas & Electric,SACRAMENTO RIVER,"2,4,12,14,16,30,31,32,45"
BUR,BURNS CREEK DAM,319,37.377,-120.275,PLANADA,6,8701, , ,56,24,0,MERCED,MERCED R,US Army Corps of Engineers,SAN JOAQUIN RIVER,"2,15,23,45,76,91"
BUX,NEW BULLARDS BAR AUX,1965,39.393,-121.14,DOBBINS,5,7401, , ,83,13,24,YUBA,YUBA R,Yuba County Water Agency,SACRAMENTO RIVER,"6,15,23,76"
BV1,BEAR VALLEY RIDGE 1,6700,38.618,-120.228,BEAR VALLEY,6,8301, , ,67,18,0,AMADOR,MOKELUMNE R,Pacific Gas and Electric Company,SAN JOAQUIN RIVER,"3,18,82"
BV2,BEAR VALLEY RIDGE 2,6600,38.527,-120.228,BEAR VALLEY,6,8301, , ,999,18,0,AMADOR,MOKELUMNE R,None Specified,SAN JOAQUIN RIVER,"3,18,82"
BVE,BEAVER,5000,38.483,-120.317,PENSTOCK,6,8301, , ,44,18,0,AMADOR,MOKELUMNE R,US Forest Service,SAN JOAQUIN RIVER,"2,4,9,10,11,12,13,14,26,77,78"
BVL,BRIDGEVILLE 4NNW,2100,40.533,-123.817,SCOTIA,1,1201, , ,40,7,0,HUMBOLDT,EEL R,National Weather Service,NORTH COAST,2
BWC,BUTTE CREEK NR WESTERN CANAL,204,39.55572128,-121.8365097,CHICO,5,7201, , ,1,13,0,BUTTE,BUTTE CR,CA Dept of Water Resources,SACRAMENTO RIVER,"1,14,20,25,41"
BWD,BROWNS CK DIVERSION CANAL NR BASS LAKE,3583,37.2886,-119.5192,BASS LAKE,6,9001, , ,60,25,0,MADERA,SAN JOAQUIN R,Pacific Gas & Electric,SAN JOAQUIN RIVER,"1,14"
BWH,BIG WHITNEY MEADOW,9750,36.44,-118.255,LONE PINE,7,9701, , ,1,32,0,TULARE,KERN R,CA Dept of Water Resources,TULARE LAKE,"3,18,82"
BWN,BOWMAN LAKE,5566,39.45,-120.652,GRANITEVILLE,5,7401, , ,129,14,0,NEVADA,YUBA R,Nevada County,SACRAMENTO RIVER,15
BWS,LAKE SPAULDING S YUBA SYSTEM,5390,39.441,-120.658,TRUCKEE,5,7401, , ,60,14,0,NEVADA,YUBA R,Pacific Gas & Electric,SACRAMENTO RIVER,"15,69"
BWV,BROWNS VALLEY (CORRALITOS 4NW),360,37.025,-121.777,CORRALITOS,3,3201, , ,144,23,0,SANTA CRUZ,PAJARO R,Santa Cruz County,CENTRAL COAST,16
BWY,BROCKWAY SUMMIT,7100,39.262,-120.072,TRUCKEE,8,10601, , ,999,14,0,PLACER,LAKE TAHOE,None Specified,NORTH LAHONTAN,"3,18,82"
BXP,BIXLER PUMPING PLANT,14,37.9397,-121.6235,BRENTWOOD,2,8101, , ,107,23,23,CONTRA COSTA,DELTA,Contra Costa County,SAN FRANCISCO BAY,16
BYC,BULLY CHOOP,6100,40.55,-122.758,LEWISTON,5,6901, , ,26,8,0,SHASTA,COTTONWOOD CR,Hayfork Ranger District,SACRAMENTO RIVER,"3,18"
